id,name,avgbuyout,sellprice,profession,quality
93580,Crafted Dreadful Gladiator's Ringmail Gauntlets,1095912.0,291.0,leatherworking,rare
93585,Crafted Dreadful Gladiator's Linked Gauntlets,221578.0,281.0,leatherworking,rare
98815,Crafted Malevolent Gladiator's Links of Accuracy,,294.0,leatherworking,rare
98883,Crafted Malevolent Gladiator's Armwraps of Alacrity,,287.0,leatherworking,rare
43131,Eaglebane Bracers,2675040.0,97.0,leatherworking,rare
43255,Seafoam Gauntlets,2000000.0,104.0,leatherworking,rare
43256,Jormscale Footpads,494412.0,155.0,leatherworking,rare
43258,Purehorn Spaulders,4987129.0,156.0,leatherworking,rare
43451,Stormhide Stompers,55349999.0,145.0,leatherworking,rare
43457,Stormhide Shoulders,,148.0,leatherworking,rare
18506,Mongoose Boots,,176.0,leatherworking,rare
20481,Spitfire Bracers,4897021.0,118.0,leatherworking,rare
29534,Clefthide Leg Armor,1489999.0,20000.0,leatherworking,rare
132536,Heavy Scale Hood,22200.0,89.0,leatherworking,rare
219483,Tracker's Toughened Handguards,,11187.0,leatherworking,rare
219892,Leyfused Hide,,500.0,leatherworking,rare
159886,Honorable Combatant's Leather Leggings,33999995.0,2821.0,leatherworking,rare
159887,Honorable Combatant's Leather Waistguard,25009900.0,1423.0,leatherworking,rare
161949,Honorable Combatant's Leather Gauntlets,20000000.0,1399.0,leatherworking,rare
93489,Crafted Dreadful Gladiator's Links of Accuracy,2164030.0,294.0,leatherworking,rare
93492,Crafted Dreadful Gladiator's Wristguards of Alacrity,13334429.0,288.0,leatherworking,rare
93582,Crafted Dreadful Gladiator's Ringmail Leggings,8499983.0,584.0,leatherworking,rare
93584,Crafted Dreadful Gladiator's Linked Armor,2982600.0,617.0,leatherworking,rare
43437,Eviscerator's Waistguard,5000000.0,100.0,leatherworking,rare
44442,Bugsquashers,3186190.0,157.0,leatherworking,rare
29493,Flamescale Boots,5625764.0,234.0,leatherworking,rare
19044,Might of the Timbermaw,4499997.0,102.0,leatherworking,rare
18238,Shadowskin Gloves,9654234.0,58.0,leatherworking,rare
219477,Spelunker's Practiced Shoulders,,26992.0,leatherworking,rare
219890,Sporecoated Hide,,500.0,leatherworking,rare
93476,Crafted Dreadful Gladiator's Wyrmhide Helm,4846505.0,444.0,leatherworking,rare
93594,Crafted Dreadful Gladiator's Mail Spaulders,1680576.0,447.0,leatherworking,rare
38590,Black Chitinguard Boots,1500000.0,151.0,leatherworking,rare
41238,Cloak of Tormented Skies,3780016.0,135.0,leatherworking,rare
25690,Heavy Clefthoof Leggings,150000.0,312.0,leatherworking,rare
29494,Flamescale Belt,9110099.0,147.0,leatherworking,rare
18508,Swift Flight Bracers,,119.0,leatherworking,rare
219480,Spelunker's Practiced Sash,,16591.0,leatherworking,rare
193246,Frostbite Scales,,500.0,leatherworking,rare
219886,Writhing Hide,,500.0,leatherworking,rare
219893,Leyfused Hide,,500.0,leatherworking,rare
43435,Eviscerator's Bindings,25339425.0,99.0,leatherworking,rare
29489,Enchanted Felscale Leggings,8350657.0,309.0,leatherworking,rare
219496,Blessed Weapon Grip,,5000.0,leatherworking,rare
219505,Writhing Armor Banding,,5000.0,leatherworking,rare
219881,Carapace-Backed Hide,,500.0,leatherworking,rare
159885,Honorable Combatant's Leather Gauntlets,17819998.0,1413.0,leatherworking,rare
75076,Vicious Fur Cloak,48948932.0,79866.0,leatherworking,rare
203819,Gloves of the Tormentor,,117.0,leatherworking,rare
203414,Reinforced Pristine Leather,,211200.0,leatherworking,epic
197736,Finished Prototype Regal Barding,,10000.0,leatherworking,epic
56550,Dragonscale Leg Armor,5000000.0,,leatherworking,epic
197735,Finished Prototype Explorer's Barding,,10000.0,leatherworking,epic
128884,Dreadleather Jerkin,34989896.0,2145.0,leatherworking,epic
30046,Belt of the Black Eagle,,38607.0,leatherworking,epic
128887,Dreadleather Mask,59980000.0,1623.0,leatherworking,epic
22664,Icy Scale Breastplate,,48533.0,leatherworking,epic
206483,Skyfury Headdress,,221.0,leatherworking,epic
85840,Stormbreaker Chestguard,30000000.0,813.0,leatherworking,epic
22661,Polar Tunic,,43100.0,leatherworking,epic
206439,Icy Scale Crown,,218.0,leatherworking,epic
206434,Polar Helm,,230.0,leatherworking,epic
56538,Stormleather Sash,40000000.0,170.0,leatherworking,epic
56536,Lightning Lash,40000000.0,168.0,leatherworking,epic
206438,Icy Scale Shoulderpads,,217.0,leatherworking,epic
56562,Assassin's Chestplate,29950000.0,319.0,leatherworking,epic
56537,Belt of Nefarious Whispers,14000000.0,169.0,leatherworking,epic
170345,Uncanny Combatant's Leather Treads,,6103.0,leatherworking,epic
71720,Drakehide Leg Armor,6249800.0,,leatherworking,epic
116187,Wayfaring Shoulderguards,7435891.0,932.0,leatherworking,epic
164711,Sinister Combatant's Bow,22222222.0,6767.0,leatherworking,epic
98613,Snow Lily Belt,64990000.0,502.0,leatherworking,epic
56561,Chestguard of Nature's Fury,99689996.0,318.0,leatherworking,epic
34376,Sun-Drenched Scale Gloves,,47728.0,leatherworking,epic
116191,Wayfaring Tunic,7640864.0,1297.0,leatherworking,epic
16984,Black Dragonscale Boots,35268752.0,234.0,leatherworking,epic
206509,Displacement Boots,,232.0,leatherworking,epic
116178,Supple Leggings,5445000.0,1203.0,leatherworking,epic
71988,Deathscale Leggings,31449999.0,637.0,leatherworking,epic
45563,Lightning Grounded Boots,12010000.0,395.0,leatherworking,epic
29536,Nethercleft Leg Armor,3000000.0,40000.0,leatherworking,epic
43590,Polar Vest,9990000.0,105681.0,leatherworking,epic
29535,Nethercobra Leg Armor,,40000.0,leatherworking,epic
56539,Corded Viper Belt,40000000.0,170.0,leatherworking,epic
34370,Gloves of Immortal Dusk,,241.0,leatherworking,epic
94276,Cloud Serpent Helm,,641.0,leatherworking,epic
206436,Polar Footwarmers,,232.0,leatherworking,epic
128890,Dreadleather Belt,7849999.0,1131.0,leatherworking,epic
98609,Pennyroyal Belt,2500999.0,547.0,leatherworking,epic
94274,Spirit Keeper Helm,31760000.0,637.0,leatherworking,epic
85788,Chestguard of Nemeses,10150000.0,758.0,leatherworking,epic
69951,Treads of the Craft,,471.0,leatherworking,epic
167935,Notorious Combatant's Bow,20218886.0,7130.0,leatherworking,epic
151578,Fiendish Spaulders,5309694.0,1545.0,leatherworking,epic
116175,Brilliant Burnished Cloak,9500000.0,985.0,leatherworking,epic
116194,Wayfaring Belt,14230000.0,659.0,leatherworking,epic
47602,Lunar Eclipse Robes,,552.0,leatherworking,epic
16983,Molten Helm,2530373.0,233.0,leatherworking,epic
128886,Dreadleather Gloves,12330000.0,1086.0,leatherworking,epic
128900,Gravenscale Hauberk,25909996.0,2113.0,leatherworking,epic
116181,Supple Bracers,9500000.0,612.0,leatherworking,epic
94275,Cloud Serpent Sabatons,65263443.0,639.0,leatherworking,epic
34372,Leather Gauntlets of the Sun,,39193.0,leatherworking,epic
170352,Uncanny Combatant's Mail Armguards,,3808.0,leatherworking,epic
170358,Uncanny Combatant's Mail Gauntlets,,3998.0,leatherworking,epic
128891,Dreadleather Bindings,9262500.0,1135.0,leatherworking,epic
128902,Gravenscale Grips,19850000.0,1070.0,leatherworking,epic
30040,Belt of Deep Shadow,,196.0,leatherworking,epic
33204,Shadowprowler's Chestguard,,356.0,leatherworking,epic
18509,Chromatic Cloak,3000000.0,237.0,leatherworking,epic
22662,Polar Gloves,,155.0,leatherworking,epic
116176,Supple Shoulderguards,20000000.0,988.0,leatherworking,epic
69949,Earthen Scale Sabatons,79990000.0,468.0,leatherworking,epic
29514,Thick Netherscale Breastplate,55550000.0,62803.0,leatherworking,epic
206433,Polar Spaulders,,229.0,leatherworking,epic
170342,Uncanny Combatant's Leather Gauntlets,,4056.0,leatherworking,epic
116180,Supple Vest,7009840.0,1212.0,leatherworking,epic
116182,Supple Boots,7000000.0,914.0,leatherworking,epic
94273,Spirit Keeper Footguards,39990000.0,634.0,leatherworking,epic
71985,Bladeshadow Leggings,,629.0,leatherworking,epic
32580,Swiftstrike Bracers,,197.0,leatherworking,epic
22666,Icy Scale Gauntlets,,146.0,leatherworking,epic
170362,Uncanny Combatant's Bow,,14405.0,leatherworking,epic
206437,Icy Scale Leggings,,311.0,leatherworking,epic
206441,Icy Scale Stompers,,219.0,leatherworking,epic
116179,Supple Gloves,10000000.0,607.0,leatherworking,epic
116193,Wayfaring Boots,6000000.0,978.0,leatherworking,epic
56563,Twilight Scale Chestguard,45000000.0,320.0,leatherworking,epic
69952,Ethereal Footfalls,,473.0,leatherworking,epic
47599,Knightbane Carapace,,546.0,leatherworking,epic
29510,Netherdrake Helm,98999518.0,261.0,leatherworking,epic
170361,Uncanny Combatant's Mail Waistguard,,4041.0,leatherworking,epic
164701,Sinister Combatant's Leather Leggings,35000000.0,4034.0,leatherworking,epic
98601,Krasari Prowler Britches,88880000.0,1030.0,leatherworking,epic
98604,Snow Lily Britches,80000000.0,1041.0,leatherworking,epic
47581,Bracers of Swift Death,4999999.0,276.0,leatherworking,epic
49900,Lightning-Infused Leggings,,562.0,leatherworking,epic
18510,Hide of the Wild,,215.0,leatherworking,epic
164667,Sinister Combatant's Mail Armguards,13187761.0,1877.0,leatherworking,epic
116183,Supple Waistguard,10899999.0,616.0,leatherworking,epic
116190,Wayfaring Gloves,6000000.0,649.0,leatherworking,epic
85824,Greyshadow Gloves,,375.0,leatherworking,epic
71997,Thundering Deathscale Wristguards,,339.0,leatherworking,epic
45555,Death-Warmed Belt,7999999.0,257.0,leatherworking,epic
32398,Boots of Shackled Souls,,298.0,leatherworking,epic
32400,Greaves of Shackled Souls,7278323.0,401.0,leatherworking,epic
33122,Cloak of Darkness,,313.0,leatherworking,epic
170363,Uncanny Combatant's Bow,,14455.0,leatherworking,epic
164670,Sinister Combatant's Bow,44379999.0,6743.0,leatherworking,epic
116171,Powerful Burnished Cloak,7999999.0,946.0,leatherworking,epic
116174,Nimble Burnished Cloak,9000000.0,981.0,leatherworking,epic
116192,Wayfaring Bracers,15000000.0,654.0,leatherworking,epic
56564,Dragonkiller Tunic,45000000.0,321.0,leatherworking,epic
43593,Icy Scale Chestguard,45041823.0,128191.0,leatherworking,epic
45562,Boots of Living Scale,14000000.0,394.0,leatherworking,epic
128885,Dreadleather Footpads,5300000.0,1612.0,leatherworking,epic
128889,Dreadleather Shoulderguard,25999999.0,1678.0,leatherworking,epic
128903,Gravenscale Warhelm,31400000.0,1599.0,leatherworking,epic
116177,Supple Helm,12000000.0,992.0,leatherworking,epic
49899,Bladeborn Leggings,,560.0,leatherworking,epic
29511,Netherdrake Gloves,43999999.0,176.0,leatherworking,epic
22663,Polar Bracers,,159.0,leatherworking,epic
164666,Sinister Combatant's Mail Waistguard,24000000.0,1870.0,leatherworking,epic
164706,Sinister Combatant's Mail Leggings,35000000.0,3718.0,leatherworking,epic
98600,Pennyroyal Leggings,2500999.0,1026.0,leatherworking,epic
85828,Murderer's Gloves,20000000.0,381.0,leatherworking,epic
45553,Belt of Dragons,19010000.0,282.0,leatherworking,epic
49897,Rock-Steady Treads,2000000.0,416.0,leatherworking,epic
29507,Windslayer Wraps,,187.0,leatherworking,epic
29512,Earthen Netherscale Boots,87990000.0,263.0,leatherworking,epic
38374,Icescale Leg Armor,1250000.0,20000.0,leatherworking,epic
206491,Nerubian Persuader,,614.0,leatherworking,epic
206435,Polar Belt,,155.0,leatherworking,epic
164707,Sinister Combatant's Mail Waistguard,33989998.0,1877.0,leatherworking,epic
128888,Dreadleather Pants,28009996.0,2234.0,leatherworking,epic
71987,Rended Earth Leggings,19999999.0,634.0,leatherworking,epic
47583,Moonshadow Armguards,15590000.0,278.0,leatherworking,epic
56551,Charscale Leg Armor,7300000.0,,leatherworking,epic
19163,Molten Belt,9989999.0,157.0,leatherworking,epic
170360,Uncanny Combatant's Mail Treads,,5995.0,leatherworking,epic
167953,Notorious Combatant's Leather Waistguard,44237830.0,1993.0,leatherworking,epic
128904,Gravenscale Leggings,24440000.0,2202.0,leatherworking,epic
128906,Gravenscale Girdle,9499998.0,1115.0,leatherworking,epic
151577,Fiendish Shoulderguards,10000000.0,1539.0,leatherworking,epic
85821,Fists of Lightning,45232811.0,410.0,leatherworking,epic
69950,Footwraps of Quenched Fire,,469.0,leatherworking,epic
49895,Footpads of Impending Death,74979996.0,413.0,leatherworking,epic
32397,Waistguard of Shackled Souls,19999999.0,199.0,leatherworking,epic
18511,Shifting Cloak,8000000.0,216.0,leatherworking,epic
19162,Corehound Belt,97876580.0,156.0,leatherworking,epic
170353,Uncanny Combatant's Mail Gauntlets,,3823.0,leatherworking,epic
167961,Notorious Combatant's Mail Treads,25000000.0,2839.0,leatherworking,epic
128907,Gravenscale Armbands,27205000.0,1119.0,leatherworking,epic
116189,Wayfaring Leggings,3899999.0,1254.0,leatherworking,epic
94272,Dreadrunner Helm,,632.0,leatherworking,epic
45564,Footpads of Silence,2500000.0,397.0,leatherworking,epic
22665,Icy Scale Bracers,,145.0,leatherworking,epic
203805,Gurubashi's Grasp,,413.0,leatherworking,epic
206432,Polar Leggings,,305.0,leatherworking,epic
164665,Sinister Combatant's Mail Leggings,31109978.0,3705.0,leatherworking,epic
85849,Wildblood Gloves,,393.0,leatherworking,epic
85850,Wildblood Vest,1170000.0,784.0,leatherworking,epic
69942,Clutches of Evil,,330.0,leatherworking,epic
19149,Lava Belt,4475574.0,145.0,leatherworking,epic
170354,Uncanny Combatant's Mail Leggings,,7631.0,leatherworking,epic
170357,Uncanny Combatant's Mail Armguards,,3984.0,leatherworking,epic
164660,Sinister Combatant's Leather Leggings,37500000.0,3919.0,leatherworking,epic
164664,Sinister Combatant's Mail Gauntlets,21639122.0,1999.0,leatherworking,epic
164702,Sinister Combatant's Leather Waistguard,30000000.0,2036.0,leatherworking,epic
116188,Wayfaring Helm,10000000.0,935.0,leatherworking,epic
94269,Quilen Hide Boots,31292598.0,625.0,leatherworking,epic
85827,Liferuned Leather Gloves,,379.0,leatherworking,epic
85829,Nightfire Robe,57530000.0,781.0,leatherworking,epic
85830,Raiment of Blood and Bone,42866422.0,784.0,leatherworking,epic
32574,Bindings of Lightning Reflexes,,43624.0,leatherworking,epic
170343,Uncanny Combatant's Leather Armguards,,4071.0,leatherworking,epic
170348,Uncanny Combatant's Leather Treads,,5584.0,leatherworking,epic
167947,Notorious Combatant's Leather Gauntlets,25000000.0,1950.0,leatherworking,epic
167949,Notorious Combatant's Leather Leggings,89829999.0,3907.0,leatherworking,epic
167952,Notorious Combatant's Leather Waistguard,12989992.0,1986.0,leatherworking,epic
85787,Chestguard of Earthen Harmony,600000.0,755.0,leatherworking,epic
71986,Leggings of Nature's Champion,,632.0,leatherworking,epic
71995,Bracers of Flowing Serenity,,337.0,leatherworking,epic
43469,Revenant's Treads,1508415.0,192.0,leatherworking,epic
43495,Earthgiving Legguards,14000000.0,270.0,leatherworking,epic
47584,Moonshadow Armguards,24.0,279.0,leatherworking,epic
47601,Lunar Eclipse Robes,,122085.0,leatherworking,epic
164658,Sinister Combatant's Leather Treads,29999999.0,2912.0,leatherworking,epic
167934,Notorious Combatant's Bow,48750000.0,7104.0,leatherworking,epic
167963,Notorious Combatant's Mail Waistguard,46049992.0,1921.0,leatherworking,epic
128905,Gravenscale Spaulders,21899998.0,1654.0,leatherworking,epic
98610,Krasari Prowler Belt,36000000.0,549.0,leatherworking,epic
94270,Quilen Hide Helm,,627.0,leatherworking,epic
94271,Dreadrunner Sabatons,99930000.0,629.0,leatherworking,epic
85826,Lifekeeper's Robe,,752.0,leatherworking,epic
43566,Ice Striker's Cloak,14000000.0,195.0,leatherworking,epic
43592,Polar Boots,50000.0,410.0,leatherworking,epic
47580,Black Chitin Bracers,,275.0,leatherworking,epic
34374,Fletcher's Gloves of the Phoenix,,47377.0,leatherworking,epic
30044,Monsoon Belt,,199.0,leatherworking,epic
32393,Redeemed Soul Cinch,25000000.0,196.0,leatherworking,epic
32399,Bracers of Shackled Souls,15000000.0,201.0,leatherworking,epic
29503,Cobrascale Gloves,,184.0,leatherworking,epic
20380,Dreamscale Breastplate,,298.0,leatherworking,epic
170359,Uncanny Combatant's Mail Leggings,,7980.0,leatherworking,epic
167948,Notorious Combatant's Leather Leggings,49989885.0,3893.0,leatherworking,epic
85822,Gloves of Earthen Harmony,7905114.0,412.0,leatherworking,epic
85831,Raven Lord's Gloves,72583733.0,396.0,leatherworking,epic
69943,Heavenly Gloves of the Moon,,331.0,leatherworking,epic
71994,Bladeshadow Wristguards,,336.0,leatherworking,epic
43481,Trollwoven Spaulders,,206.0,leatherworking,epic
47577,Crusader's Dragonscale Bracers,,272.0,leatherworking,epic
49901,Draconic Bonesplinter Legguards,,510.0,leatherworking,epic
32394,Redeemed Soul Moccasins,25000000.0,294.0,leatherworking,epic
29505,Hood of Primal Life,,276.0,leatherworking,epic
206440,Icy Scale Waistwrap,,147.0,leatherworking,epic
170347,Uncanny Combatant's Leather Waistguard,,3736.0,leatherworking,epic
164662,Sinister Combatant's Leather Armguards,13979994.0,1985.0,leatherworking,epic
167955,Notorious Combatant's Mail Armguards,9990000.0,2007.0,leatherworking,epic
98614,Gorge Stalker Belt,7980000.0,504.0,leatherworking,epic
71996,Bracers of the Hunter-Killer,,338.0,leatherworking,epic
47576,Crusader's Dragonscale Bracers,14000000.0,271.0,leatherworking,epic
29504,Windscale Hood,,275.0,leatherworking,epic
16982,Corehound Boots,4000000.0,233.0,leatherworking,epic
170346,Uncanny Combatant's Leather Waistguard,,3722.0,leatherworking,epic
164699,Sinister Combatant's Leather Treads,14449996.0,2999.0,leatherworking,epic
164705,Sinister Combatant's Mail Gauntlets,15899997.0,1862.0,leatherworking,epic
164708,Sinister Combatant's Mail Armguards,16000000.0,1884.0,leatherworking,epic
167950,Notorious Combatant's Leather Treads,22179899.0,2935.0,leatherworking,epic
128901,Gravenscale Treads,16200000.0,1588.0,leatherworking,epic
98605,Gorge Stalker Legplates,88868638.0,1045.0,leatherworking,epic
69939,Dragonfire Gloves,,326.0,leatherworking,epic
43565,Durable Nerubhide Cape,7536260.0,194.0,leatherworking,epic
45565,Boots of Wintry Endurance,8610000.0,81991.0,leatherworking,epic
47579,Black Chitin Bracers,,274.0,leatherworking,epic
30042,Belt of Natural Power,,198.0,leatherworking,epic
32396,Redeemed Soul Legguards,25000000.0,396.0,leatherworking,epic
29509,Windstrike Gloves,,188.0,leatherworking,epic
38373,Frosthide Leg Armor,2500000.0,20000.0,leatherworking,epic
170350,Uncanny Combatant's Leather Gauntlets,,3780.0,leatherworking,epic
167951,Notorious Combatant's Leather Treads,32311396.0,2946.0,leatherworking,epic
43458,Giantmaim Legguards,2000000.0,266.0,leatherworking,epic
43594,Icy Scale Belt,46469999.0,277.0,leatherworking,epic
47582,Bracers of Swift Death,,61268.0,leatherworking,epic
47596,Crusader's Dragonscale Breastplate,,540.0,leatherworking,epic
